"trans_id";"account_id";"date";"type";"operation";"amount";"balance";"k_symbol";"bank";"account"
1071186;3660;931216;"PRIJEM";"VKLAD";200.00;12003.50;"";;
1339461;4576;931216;"VYDAJ";"VYBER";6400.00;41745.80;"";"";"0"
858165;2925;931216;"VYDAJ";"VYBER";1100.00;30171.80;"";;
909947;3099;931216;"VYDAJ";"VYBER";1300.00;27322.60;"";;
989803;3374;931216;"VYDAJ";"VYBER";7200.00;28870.80;"SIPO";"";"0"
485097;1652;931216;"VYDAJ";"VYBER";2000.00;25772.90;"";;
814167;2771;931216;"VYDAJ";"VYBER";23900.00;44940.60;"";;
372298;1268;931216;"VYDAJ";"VYBER";390.00;25297.70;"";;
161005;540;931216;"PRIJEM";"VKLAD";38461.00;60197.60;"";;
1095634;3745;931216;"VYDAJ";"VYBER";4500.00;68532.40;"";;
56529;188;931216;"VYDAJ";"VYBER";15300.00;37818.80;"";;
64033;212;931216;"VYDAJ";"VYBER";25700.00;54050.00;"";;
525089;1792;931216;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
471189;1604;931216;"PRIJEM";"VKLAD";900.00;900.00;"";;
766862;2618;931216;"VYDAJ";"VYBER";2700.00;29011.30;"";;
621777;2122;931216;"PRIJEM";"VKLAD";24773.00;60939.90;"";;
1879539;6363;931216;"VYDAJ";"VYBER";1600.00;52832.30;"";;
1038413;3551;931216;"PRIJEM";"VKLAD";5500.00;23206.00;"";;
1504244;5129;931216;"PRIJEM";"VKLAD";42381.00;64717.20;"";;
1504520;5129;931216;"VYDAJ";"VYBER";4200.00;60517.20;"";;
2200;9;931216;"PRIJEM";"VKLAD";800.00;27783.60;"";;
10029;34;931216;"VYDAJ";"VYBER";33000.00;55964.60;"";;
887371;3026;931216;"VYDAJ";"VYBER";4200.00;38924.90;"";;
880825;3001;931216;"PRIJEM";"VKLAD";1000.00;35530.50;"";;
1081484;3693;931216;"VYDAJ";"VYBER";2240.00;43718.80;"";;
1081105;3691;931216;"VYDAJ";"VYBER";100.00;27386.00;"";;
1693638;5740;931216;"PRIJEM";"VKLAD";37050.00;62990.60;"";;
309629;1054;931216;"VYDAJ";"VYBER";6300.00;27633.40;"";;
227625;773;931216;"VYDAJ";"VYBER";10700.00;39226.30;"";;
226955;772;931216;"VYDAJ";"VYBER";1600.00;68940.90;"";;
1450124;4937;931216;"VYDAJ";"VYBER";5000.00;53181.70;"";"";"0"
2789581;9236;931216;"VYDAJ";"VYBER";11100.00;37253.10;"";;
719592;2464;931216;"VYBER";"VYBER";13851.00;26298.40;"";;
796797;2714;931216;"PRIJEM";"VKLAD";1300.00;40382.60;"";;
668628;2282;931216;"VYDAJ";"VYBER";38300.00;60210.90;"";;
1571723;5343;931216;"VYDAJ";"VYBER";5520.00;51972.70;"";;
1013454;3465;931216;"VYDAJ";"VYBER";2700.00;32898.40;"";;
1302633;4448;931216;"VYDAJ";"VYBER";47700.00;73808.10;"";;
1302284;4448;931216;"PRIJEM";"VKLAD";41064.00;121508.10;"";;
506993;1731;931216;"VYDAJ";"VYBER";1000.00;16060.00;"";;
845769;2880;931216;"VYDAJ";"VYBER";1680.00;37748.20;"";;
1470638;5011;931216;"VYBER";"VYBER";8273.00;52413.50;"";;
205829;699;931216;"PRIJEM";"VKLAD";100.00;28169.80;"";;
253064;866;931216;"VYDAJ";"VYBER";4400.00;41752.30;"";;
2967479;9828;931216;"VYDAJ";"VYBER";32400.00;57343.30;"";;
2968897;9833;931216;"VYDAJ";"VYBER";7000.00;37054.10;"";"";"0"
105956;361;931216;"VYDAJ";"VYBER";1800.00;74987.30;"";;
608991;2072;931216;"VYDAJ";"VYBER";20500.00;42417.80;"";;
608329;2070;931216;"VYDAJ";"VYBER";2880.00;33279.60;"";;
711772;2433;931216;"VYDAJ";"VYBER";1700.00;25834.70;"";;
2579234;8519;931216;"VYDAJ";"VYBER";4700.00;79680.90;"";"";"0"
2349819;7753;931217;"VYDAJ";"VYBER";2300.00;22812.00;"";"";"0"
474605;1617;931217;"VYDAJ";"VYBER";800.00;33506.20;"";;
1109473;3788;931217;"PRIJEM";"VKLAD";1800.00;31523.80;"";;
270777;928;931217;"VYDAJ";"VYBER";2400.00;26614.20;"";;
299440;1019;931217;"VYDAJ";"VYBER";13100.00;34990.30;"";;
244103;837;931217;"VYDAJ";"VYBER";24000.00;43964.10;"";;
1004568;3429;931217;"PRIJEM";"VKLAD";500.00;500.00;"";;
177878;601;931217;"VYDAJ";"VYBER";180.00;14671.80;"";;
344091;1166;931217;"VYDAJ";"VYBER";13900.00;36938.90;"";;
131127;441;931217;"PRIJEM";"VKLAD";900.00;900.00;"";;
132848;445;931217;"VYDAJ";"VYBER";3900.00;61513.40;"";;
136162;456;931217;"VYDAJ";"VYBER";14500.00;38939.50;"";;
137134;459;931217;"VYDAJ";"VYBER";1100.00;25400.00;"";;
604018;2056;931217;"VYDAJ";"VYBER";3000.00;23808.10;"";;
1391904;4743;931217;"VYDAJ";"VYBER";5700.00;85767.10;"";;
391651;1332;931217;"VYDAJ";"VYBER";2720.00;62740.40;"";;
781569;2665;931217;"PRIJEM";"VKLAD";1600.00;34558.90;"";;
1243465;4254;931217;"PRIJEM";"VKLAD";1900.00;50592.90;"";;
861372;2933;931217;"VYBER";"VYBER";11409.00;23638.60;"";;
1151576;3938;931217;"VYDAJ";"VYBER";5900.00;29751.00;"";;
3314957;11013;931217;"VYDAJ";"VYBER";3600.00;76118.40;"";;
3317636;11021;931217;"PRIJEM";"VKLAD";11589.00;46422.10;"";;
1030819;3521;931217;"VYDAJ";"VYBER";34500.00;76952.70;"";;
152604;510;931217;"VYDAJ";"VYBER";5700.00;75554.30;"";;
750241;2557;931217;"PRIJEM";"VKLAD";6600.00;13314.00;"";;
311470;1062;931217;"VYDAJ";"VYBER";500.00;45380.00;"";;
1159215;3969;931217;"VYDAJ";"VYBER";15500.00;43738.50;"";;
1273286;4355;931217;"PRIJEM";"VKLAD";1400.00;24079.30;"";;
2465823;8132;931217;"VYDAJ";"VYBER";4500.00;28660.80;"";;
332578;1132;931217;"VYDAJ";"VYBER";5700.00;63980.90;"";;
326976;1116;931217;"VYDAJ";"VYBER";10800.00;32815.80;"";;
257271;883;931217;"PRIJEM";"VKLAD";800.00;800.00;"";;
261805;897;931217;"PRIJEM";"VKLAD";5640.00;16438.10;"";;
1070362;3656;931217;"PRIJEM";"VKLAD";1500.00;23322.60;"";;
810146;2762;931217;"PRIJEM";"VKLAD";47268.00;88614.50;"";;
1583989;5385;931217;"VYDAJ";"VYBER";10900.00;30160.00;"";;
1603022;5442;931217;"PRIJEM";"VKLAD";4700.00;22252.00;"";;
2448555;8073;931217;"PRIJEM";"VKLAD";44060.00;57233.00;"";;
860309;2932;931217;"PRIJEM";"VKLAD";14970.00;42321.20;"";;
1203929;4119;931217;"PRIJEM";"VKLAD";3300.00;17526.80;"";;
1030487;3521;931217;"PRIJEM";"VKLAD";25217.00;111452.70;"";;
1086744;3713;931217;"VYDAJ";"VYBER";7200.00;50972.90;"";;
1281806;4385;931217;"PRIJEM";"VKLAD";1900.00;2900.00;"";;
167913;562;931217;"PRIJEM";"VKLAD";1900.00;32733.80;"";;
375482;1277;931217;"VYDAJ";"VYBER";4700.00;24628.60;"";;
161227;540;931217;"VYDAJ";"VYBER";600.00;59597.60;"";;
164597;551;931217;"PRIJEM";"VKLAD";1600.00;20032.40;"";;
999816;3413;931217;"VYDAJ";"VYBER";3480.00;31077.80;"";;
2648748;8759;931217;"VYDAJ";"VYBER";32700.00;54747.80;"";;
3047619;10105;931217;"VYDAJ";"VYBER";4500.00;77972.20;"";"";"0"
2135199;7231;931217;"PRIJEM";"VKLAD";6459.00;41304.40;"";;
524062;1787;931217;"VYDAJ";"VYBER";900.00;24384.20;"";;
2268047;7485;931217;"VYBER";"VYBER";16402.00;60334.90;"";;
656860;2245;931217;"PRIJEM";"VKLAD";14114.00;73023.40;"";;
3094693;10266;931217;"VYDAJ";"VYBER";13500.00;41954.80;"SIPO";"";"0"
2285;9;931217;"VYDAJ";"VYBER";2100.00;25683.60;"";;
882734;3007;931217;"VYDAJ";"VYBER";2900.00;60399.30;"";;
449246;1527;931217;"VYDAJ";"VYBER";29400.00;55301.20;"";;
447141;1518;931217;"VYDAJ";"VYBER";24200.00;44634.30;"";;
1681871;5700;931217;"VYDAJ";"VYBER";12600.00;33920.10;"";;
274876;942;931217;"PRIJEM";"VKLAD";800.00;25158.80;"";;
308605;1052;931217;"PRIJEM";"VKLAD";1400.00;21966.90;"";;
443054;1507;931217;"VYDAJ";"VYBER";2240.00;63572.80;"";;
227115;772;931217;"VYDAJ";"VYBER";20000.00;48940.90;"";;
1437085;4894;931217;"VYDAJ";"VYBER";17400.00;45803.40;"";;
1450529;4937;931217;"VYDAJ";"VYBER";9700.00;43481.70;"";;
363545;1236;931217;"PRIJEM";"VKLAD";13756.00;41853.70;"";;
402867;1372;931217;"VYDAJ";"VYBER";2000.00;26644.70;"";;
719291;2464;931217;"PRIJEM";"VKLAD";27008.00;53306.40;"";;
623005;2124;931217;"VYDAJ";"VYBER";20400.00;41342.40;"";;
1578200;5366;931217;"PRIJEM";"VKLAD";30661.00;92160.70;"";;
1299534;4437;931217;"PRIJEM";"VKLAD";1800.00;24089.10;"";;
417504;1416;931217;"VYDAJ";"VYBER";6600.00;28805.40;"";;
252070;863;931217;"VYDAJ";"VYBER";8700.00;49790.60;"";;
251970;863;931217;"VYBER";"VYBER";11086.00;58490.60;"";;
406222;1382;931217;"VYDAJ";"VYBER";1080.00;15223.50;"";;
410420;1397;931217;"VYDAJ";"VYBER";12700.00;33470.40;"";;
3403048;11295;931217;"VYDAJ";"VYBER";11700.00;35723.70;"";;
3402748;11295;931217;"VYDAJ";"VYBER";7400.00;47423.70;"SIPO";"";"0"
2502073;8260;931217;"VYDAJ";"VYBER";7200.00;98476.40;"";;
94949;322;931217;"VYDAJ";"VYBER";13000.00;41513.30;"";;
89139;300;931217;"VYDAJ";"VYBER";500.00;30716.80;"";;
90590;306;931217;"VYDAJ";"VYBER";1680.00;25608.50;"";;
932647;3181;931217;"VYDAJ";"VYBER";350.00;27929.80;"";;
2571823;8489;931217;"VYDAJ";"VYBER";15700.00;41849.40;"";;
2349710;7753;931218;"PRIJEM";"VKLAD";5346.00;28158.00;"";;
2707314;8957;931218;"PRIJEM";"VKLAD";34854.00;82133.00;"";;
46050;153;931218;"VYDAJ";"VYBER";11400.00;38290.10;"";;
39573;128;931218;"PRIJEM";"VKLAD";600.00;24437.60;"";;
641399;2189;931218;"VYDAJ";"VYBER";19600.00;47395.50;"";;
1781804;6040;931218;"VYDAJ";"VYBER";18100.00;42476.80;"";;
1853156;6273;931218;"VYDAJ";"VYBER";5900.00;28217.80;"";;
452248;1536;931218;"VYDAJ";"VYBER";18500.00;46295.90;"";;
1109545;3788;931218;"PRIJEM";"VKLAD";1000.00;32523.80;"";;
1167384;4000;931218;"PRIJEM";"VKLAD";1600.00;25703.90;"";;
299279;1019;931218;"VYDAJ";"VYBER";4160.00;30830.30;"";;
336830;1144;931218;"VYDAJ";"VYBER";420.00;15138.60;"";;
237842;813;931218;"VYDAJ";"VYBER";4500.00;21333.90;"";;
3215993;10670;931218;"PRIJEM";"VKLAD";3500.00;22340.00;"";;
138963;465;931218;"VYDAJ";"VYBER";3900.00;25545.40;"";;
776125;2647;931218;"VYDAJ";"VYBER";2800.00;36416.00;"";;
775581;2645;931218;"VYDAJ";"VYBER";3900.00;33107.50;"";;
1391948;4743;931218;"VYDAJ";"VYBER";7800.00;77967.10;"";;
393854;1338;931218;"VYDAJ";"VYBER";7200.00;60093.10;"";;
781641;2665;931218;"PRIJEM";"VKLAD";1600.00;36158.90;"";;
1150474;3935;931218;"VYDAJ";"VYBER";3600.00;25061.30;"";;
785642;2676;931218;"VYDAJ";"VYBER";11000.00;36978.40;"";;
827619;2818;931218;"VYDAJ";"VYBER";25500.00;51756.30;"";;
827471;2818;931218;"VYDAJ";"VYBER";2100.00;77256.30;"";;
3317804;11021;931218;"VYBER";"VYBER";5018.00;41404.10;"";;
3317887;11021;931218;"VYDAJ";"VYBER";4500.00;36904.10;"";;
125648;423;931218;"VYDAJ";"VYBER";540.00;15639.40;"";;
128791;432;931218;"VYDAJ";"VYBER";3000.00;28625.80;"";;
119192;400;931218;"VYDAJ";"VYBER";2900.00;37479.20;"";;
115797;391;931218;"PRIJEM";"VKLAD";1000.00;2500.00;"";;
121729;408;931218;"VYDAJ";"VYBER";14400.00;41559.00;"";;
1263417;4321;931218;"PRIJEM";"VKLAD";10304.00;66054.10;"";;
395836;1345;931218;"VYDAJ";"VYBER";15700.00;42503.20;"";;
435964;1481;931218;"VYDAJ";"VYBER";1260.00;16333.10;"";;
748349;2552;931218;"VYDAJ";"VYBER";1700.00;52327.20;"";;
313273;1069;931218;"VYDAJ";"VYBER";2720.00;21085.00;"";;
1155663;3954;931218;"VYDAJ";"VYBER";720.00;28839.20;"";;
1122924;3835;931218;"VYDAJ";"VYBER";800.00;43135.90;"";;
1136491;3883;931218;"PRIJEM";"VKLAD";700.00;26100.20;"";;
1273587;4355;931218;"PRIJEM";"VKLAD";1900.00;25979.30;"";;
1273358;4355;931218;"PRIJEM";"VKLAD";1500.00;27479.30;"";;
326862;1116;931218;"VYDAJ";"VYBER";2560.00;30255.80;"";;
258388;885;931218;"VYDAJ";"VYBER";1100.00;69416.90;"";;
262982;899;931218;"VYDAJ";"VYBER";17700.00;42808.80;"";;
1071258;3660;931218;"PRIJEM";"VKLAD";600.00;12603.50;"";;
728041;2489;931218;"VYDAJ";"VYBER";850.00;25648.60;"";;
705819;2417;931218;"VYDAJ";"VYBER";3000.00;30055.20;"";;
566870;1930;931218;"VYDAJ";"VYBER";2960.00;28699.60;"";;
1322191;4514;931218;"PRIJEM";"VKLAD";300.00;300.00;"";;
382717;1299;931218;"VYDAJ";"VYBER";3000.00;24125.80;"";;
167985;562;931218;"PRIJEM";"VKLAD";1900.00;34633.80;"";;
217278;738;931218;"VYDAJ";"VYBER";25300.00;48622.50;"";;
377459;1285;931218;"VYDAJ";"VYBER";700.00;59388.00;"";;
161099;540;931218;"PRIJEM";"VKLAD";1200.00;60797.60;"";;
998338;3408;931218;"VYDAJ";"VYBER";23400.00;43384.60;"";;
997865;3407;931218;"VYDAJ";"VYBER";7500.00;32718.60;"";;
82076;274;931218;"VYDAJ";"VYBER";22000.00;46093.90;"";;
81502;273;931218;"VYDAJ";"VYBER";8700.00;22128.00;"";;
579530;1972;931218;"VYDAJ";"VYBER";900.00;29507.10;"";;
581106;1978;931218;"VYDAJ";"VYBER";4700.00;62834.40;"";"";"0"
494701;1686;931218;"PRIJEM";"VKLAD";7400.00;14504.00;"";;
771336;2632;931218;"VYDAJ";"VYBER";2500.00;49937.20;"";;
871819;2970;931218;"VYDAJ";"VYBER";8600.00;36055.60;"";;
621770;2122;931218;"PRIJEM";"VKLAD";12734.00;73673.90;"";;
940422;3210;931218;"VYDAJ";"VYBER";2560.00;72107.00;"";;
1039201;3554;931218;"PRIJEM";"VKLAD";900.00;24024.90;"";;
1504370;5129;931218;"VYDAJ";"VYBER";16900.00;43617.20;"SIPO";"";"0"
1502007;5120;931218;"VYDAJ";"VYBER";21800.00;45592.90;"";;
5791;23;931218;"VYDAJ";"VYBER";20300.00;48910.60;"";;
880897;3001;931218;"PRIJEM";"VKLAD";1100.00;36630.50;"";;
878466;2991;931218;"VYDAJ";"VYBER";15900.00;39467.90;"";;
274948;942;931218;"PRIJEM";"VKLAD";600.00;25758.80;"";;
275457;943;931218;"VYDAJ";"VYBER";630.00;18861.90;"";;
227850;774;931218;"PRIJEM";"VKLAD";1200.00;43509.90;"";;
402824;1372;931218;"PRIJEM";"VKLAD";1800.00;28444.70;"";;
719280;2464;931218;"PRIJEM";"VKLAD";26487.00;79793.40;"";;
289190;991;931218;"VYDAJ";"VYBER";3200.00;37547.60;"";;
869684;2962;931218;"PRIJEM";"VKLAD";39061.00;94483.80;"";;
844877;2876;931218;"VYDAJ";"VYBER";16500.00;41082.70;"";;
589792;2008;931218;"VYDAJ";"VYBER";2880.00;31648.80;"";;
1578212;5366;931218;"PRIJEM";"VKLAD";31861.00;124021.70;"";;
1578478;5366;931218;"VYDAJ";"VYBER";31800.00;92221.70;"";;
2747400;9093;931218;"VYDAJ";"VYBER";4640.00;35575.30;"";;
1015086;3469;931218;"VYDAJ";"VYBER";5200.00;25169.60;"";;
1299606;4437;931218;"PRIJEM";"VKLAD";1400.00;25489.10;"";;
192253;652;931218;"VYDAJ";"VYBER";1440.00;38416.70;"";;
959050;3267;931218;"VYDAJ";"VYBER";13100.00;34337.70;"";;
2593063;8566;931218;"PRIJEM";"VKLAD";23012.00;51631.40;"";;
801034;2732;931219;"VYBER";"VYBER";5627.00;38432.50;"";;
1040864;3558;931219;"VYDAJ";"VYBER";35100.00;57706.50;"";;
2730589;9034;931219;"VYDAJ";"VYBER";2600.00;45125.80;"";"";"0"
899197;3064;931219;"VYDAJ";"VYBER";4600.00;31096.50;"";;
1838469;6226;931219;"VYDAJ";"VYBER";6000.00;66389.50;"";;
1108786;3786;931219;"PRIJEM";"VKLAD";4700.00;22070.70;"";;
1108326;3785;931219;"VYDAJ";"VYBER";23600.00;49297.40;"";;
333525;1134;931219;"VYDAJ";"VYBER";2000.00;28556.40;"";;
1076878;3678;931219;"VYDAJ";"VYBER";200.00;24986.10;"";;
1195387;4093;931219;"VYDAJ";"VYBER";2600.00;26860.30;"";;
603183;2052;931219;"VYDAJ";"VYBER";2100.00;30943.30;"";;
540412;1837;931219;"VYDAJ";"VYBER";1760.00;69345.50;"";;
2035167;6897;931219;"VYDAJ";"VYBER";35900.00;64136.20;"";;
393808;1338;931219;"VYBER";"VYBER";7664.00;52429.10;"";;
1030820;3521;931219;"VYDAJ";"VYBER";26600.00;50352.70;"";;
126308;425;931219;"VYDAJ";"VYBER";3680.00;18931.40;"";;
146047;489;931219;"VYDAJ";"VYBER";4480.00;38054.20;"";;
544502;1851;931219;"VYDAJ";"VYBER";3400.00;25519.50;"";;
1262748;4318;931219;"VYDAJ";"VYBER";3000.00;53889.60;"";;
1263513;4321;931219;"VYBER";"VYBER";11072.00;54982.10;"";;
311998;1065;931219;"PRIJEM";"VKLAD";21288.00;52993.90;"";;
318483;1088;931219;"PRIJEM";"VKLAD";500.00;500.00;"";;
829588;2824;931219;"VYDAJ";"VYBER";7800.00;34745.10;"";;
754389;2574;931219;"VYDAJ";"VYBER";2300.00;37596.70;"";;
2489653;8212;931219;"VYDAJ";"VYBER";18700.00;45472.00;"";;
684538;2336;931219;"VYDAJ";"VYBER";1700.00;32344.80;"";;
839727;2859;931219;"VYDAJ";"VYBER";6300.00;21291.00;"";;
726715;2486;931219;"VYBER";"VYBER";22893.00;69891.50;"";;
810268;2762;931219;"VYDAJ";"VYBER";3400.00;80987.50;"";"";"0"
810145;2762;931219;"PRIJEM";"VKLAD";15640.00;104254.50;"";;
565480;1925;931219;"VYDAJ";"VYBER";1680.00;23558.00;"";;
858751;2926;931219;"VYDAJ";"VYBER";1600.00;30394.60;"";;
994231;3391;931219;"VYDAJ";"VYBER";2720.00;53541.70;"";;
424880;1442;931219;"VYDAJ";"VYBER";17700.00;39097.40;"";;
810474;2762;931219;"VYBER";"VYBER";19867.00;84387.50;"";;
377702;1286;931219;"PRIJEM";"VKLAD";6646.00;33952.80;"";;
1092061;3734;931219;"VYDAJ";"VYBER";1000.00;31572.40;"";;
2243024;7401;931219;"VYDAJ";"VYBER";3000.00;49009.60;"";;
2242794;7401;931219;"VYDAJ";"VYBER";3900.00;45109.60;"";"";"0"
581421;1978;931219;"VYDAJ";"VYBER";8700.00;54134.40;"";;
679593;2321;931219;"PRIJEM";"VKLAD";6146.00;107253.90;"";;
679960;2321;931219;"VYDAJ";"VYBER";36700.00;70553.90;"";;
493638;1684;931219;"PRIJEM";"VKLAD";22916.00;61301.20;"";;
2371614;7819;931219;"VYDAJ";"VYBER";400.00;41597.90;"";"";"0"
3083710;10227;931219;"PRIJEM";"VKLAD";24553.00;62344.00;"";;
1035741;3542;931219;"VYDAJ";"VYBER";480.00;18678.60;"";;
1039274;3554;931219;"VYDAJ";"VYBER";2400.00;21624.90;"";;
590;2;931219;"VYDAJ";"VYBER";3000.00;44212.90;"";;
5673;23;931219;"VYDAJ";"VYBER";3200.00;45710.60;"";;
615545;2099;931219;"PRIJEM";"VKLAD";28418.00;28567.60;"";;
881136;3001;931219;"VYDAJ";"VYBER";8100.00;28530.50;"";;
440659;1497;931219;"VYDAJ";"VYBER";2700.00;26893.10;"";;
442646;1505;931219;"VYDAJ";"VYBER";6700.00;31187.90;"";;
292350;1000;931219;"VYBER";"VYBER";11973.00;64795.20;"";;
289235;991;931219;"VYDAJ";"VYBER";5520.00;32027.60;"";;
735914;2513;931219;"VYDAJ";"VYBER";900.00;25808.80;"";;
739857;2527;931219;"PRIJEM";"VKLAD";44498.00;96566.50;"";;
2780395;9203;931219;"PRIJEM";"VKLAD";14461.00;11293.90;"";;
460230;1565;931219;"PRIJEM";"VKLAD";2500.00;23306.00;"";;
846163;2881;931219;"VYDAJ";"VYBER";2080.00;25840.50;"";;
849227;2894;931219;"PRIJEM";"VKLAD";33682.00;85723.20;"";;
415490;1411;931219;"VYDAJ";"VYBER";1300.00;32528.10;"";;
1111679;3796;931219;"VYDAJ";"VYBER";700.00;49136.80;"";;
193445;655;931219;"VYDAJ";"VYBER";20400.00;46238.00;"";;
2979422;9869;931219;"VYDAJ";"VYBER";23000.00;48924.60;"";;
2502182;8260;931219;"VYDAJ";"VYBER";35300.00;63176.40;"";;
84111;280;931219;"VYDAJ";"VYBER";3400.00;32526.20;"";;
928899;3166;931219;"VYDAJ";"VYBER";3100.00;65205.90;"";"";"0"
708382;2425;931219;"VYDAJ";"VYBER";6100.00;26459.10;"";;
492196;1678;931219;"VYDAJ";"VYBER";25600.00;49597.50;"";;
517325;1767;931219;"VYDAJ";"VYBER";14100.00;36949.80;"";;
730675;2497;931220;"VYDAJ";"VYBER";2760.00;18638.50;"";;
733851;2508;931220;"VYDAJ";"VYBER";400.00;21504.40;"";;
801084;2732;931220;"VYDAJ";"VYBER";3000.00;35432.50;"";;
1042661;3566;931220;"VYDAJ";"VYBER";2100.00;30230.70;"";;
1068008;3649;931220;"VYDAJ";"VYBER";3200.00;50316.80;"";;
41063;135;931220;"VYDAJ";"VYBER";900.00;26965.50;"";;
899090;3064;931220;"VYDAJ";"VYBER";1080.00;30016.50;"";;
451327;1534;931220;"VYDAJ";"VYBER";11300.00;36562.30;"";;
451612;1535;931220;"VYDAJ";"VYBER";2720.00;22916.50;"";;
1109630;3788;931220;"VYDAJ";"VYBER";2400.00;30123.80;"";;
1167463;4000;931220;"VYDAJ";"VYBER";1000.00;24703.90;"";;
270142;925;931220;"VYDAJ";"VYBER";17300.00;41232.50;"";;
1195542;4093;931220;"VYDAJ";"VYBER";1200.00;25660.30;"";;
1183409;4055;931220;"VYDAJ";"VYBER";22400.00;50433.50;"";;
3235576;10738;931220;"VYBER";"VYBER";4155.00;30846.30;"";;
144552;485;931220;"PRIJEM";"VKLAD";38512.00;85290.20;"";;
971355;3309;931220;"VYDAJ";"VYBER";600.00;23454.00;"";;
1365424;4659;931220;"PRIJEM";"VKLAD";43947.00;64447.00;"";;
1977791;6701;931220;"VYDAJ";"VYBER";7800.00;18116.80;"";;
391802;1332;931220;"VYDAJ";"VYBER";20100.00;42640.40;"";;
353890;1201;931220;"VYDAJ";"VYBER";14600.00;43932.00;"";;
353288;1200;931220;"VYDAJ";"VYBER";800.00;64487.20;"";;
863386;2940;931220;"PRIJEM";"VKLAD";28480.00;61150.00;"";;
862549;2938;931220;"PRIJEM";"VKLAD";5002.00;21615.40;"";;
967822;3298;931220;"VYDAJ";"VYBER";2000.00;39008.80;"";;
3314915;11013;931220;"VYBER";"VYBER";24743.00;51375.40;"";;
1144589;3915;931220;"VYDAJ";"VYBER";900.00;64363.90;"";;
126600;426;931220;"PRIJEM";"VKLAD";19612.00;20512.00;"";;
117397;395;931220;"VYDAJ";"VYBER";5520.00;31750.80;"";;
576766;1965;931220;"PRIJEM";"VKLAD";33342.00;64068.00;"";;
2931832;9707;931220;"VYDAJ";"VYBER";17200.00;40322.40;"";;
2908845;9635;931220;"VYDAJ";"VYBER";800.00;11116.30;"";;
2465866;8132;931220;"VYDAJ";"VYBER";7200.00;21460.80;"";;
2501960;8260;931220;"VYDAJ";"VYBER";6800.00;56376.40;"";"";"0"
294337;1005;931220;"VYDAJ";"VYBER";23900.00;51008.90;"";;
682807;2330;931220;"VYDAJ";"VYBER";660.00;17630.10;"";;
258952;886;931220;"VYDAJ";"VYBER";11300.00;39392.00;"";;
1100979;3760;931220;"VYDAJ";"VYBER";2400.00;35014.30;"";;
1311545;4478;931220;"VYDAJ";"VYBER";26400.00;55650.00;"";;
855667;2915;931220;"VYDAJ";"VYBER";32500.00;55987.00;"";;
907852;3094;931220;"PRIJEM";"VKLAD";600.00;600.00;"";;
812198;2768;931220;"PRIJEM";"VKLAD";900.00;900.00;"";;
381886;1297;931220;"VYDAJ";"VYBER";1440.00;66814.70;"";;
1084699;3704;931220;"VYDAJ";"VYBER";200.00;29664.30;"";;
1279730;4377;931220;"VYDAJ";"VYBER";2700.00;24989.50;"";;
211235;717;931220;"VYDAJ";"VYBER";19500.00;40121.70;"";;
375333;1277;931220;"VYDAJ";"VYBER";300.00;24328.60;"";;
2593350;8566;931220;"VYBER";"VYBER";10989.00;40642.40;"";;
113079;381;931220;"VYDAJ";"VYBER";3200.00;39821.90;"";;
767301;2620;931220;"VYDAJ";"VYBER";1440.00;30502.30;"";;
767347;2620;931220;"VYDAJ";"VYBER";5400.00;31942.30;"";;
1535255;5228;931220;"VYDAJ";"VYBER";38200.00;68916.60;"";;
13295;44;931220;"VYDAJ";"VYBER";500.00;18613.30;"";;
529929;1806;931220;"VYDAJ";"VYBER";1300.00;26484.90;"";;
527454;1801;931220;"PRIJEM";"VKLAD";10902.00;26003.70;"";;
615546;2099;931220;"PRIJEM";"VKLAD";13961.00;42528.60;"";;
248780;854;931220;"VYDAJ";"VYBER";9900.00;30926.00;"";;
308459;1051;931220;"VYDAJ";"VYBER";7900.00;32852.70;"";;
2810474;9307;931220;"PRIJEM";"VKLAD";11300.00;23238.80;"";;
2810040;9307;931220;"VYDAJ";"VYBER";3500.00;19738.80;"";"";"0"
2820220;9337;931220;"PRIJEM";"VKLAD";13162.00;54237.40;"";;
403380;1373;931220;"VYDAJ";"VYBER";300.00;15115.50;"";;
793997;2705;931220;"VYBER";"VYBER";21043.00;23816.20;"";;
626880;2140;931220;"PRIJEM";"VKLAD";5200.00;20674.30;"";;
1296318;4427;931220;"VYDAJ";"VYBER";7600.00;30837.20;"";"";"0"
462968;1575;931220;"VYDAJ";"VYBER";300.00;25830.30;"";;
504355;1721;931220;"PRIJEM";"VKLAD";2200.00;24200.00;"";;
1486397;5065;931220;"VYDAJ";"VYBER";23700.00;46819.80;"";;
205259;697;931220;"VYDAJ";"VYBER";18700.00;39399.30;"";;
251739;863;931220;"PRIJEM";"VKLAD";30915.00;80705.60;"";;
957039;3260;931220;"PRIJEM";"VKLAD";3800.00;23130.30;"";;
2521899;8321;931220;"VYDAJ";"VYBER";1800.00;36158.90;"";"";"0"
2538613;8377;931220;"PRIJEM";"VKLAD";14300.00;14500.00;"";;
97905;334;931220;"VYDAJ";"VYBER";19700.00;47196.80;"";;
101264;345;931220;"VYDAJ";"VYBER";1500.00;23346.00;"";;
89285;300;931220;"VYDAJ";"VYBER";5300.00;25416.80;"";;
932600;3181;931220;"VYDAJ";"VYBER";1700.00;26229.80;"";;
